idDatosDiezminutales,wtg_Idn,Naerogenerador,dtFecha,dPotTotal,dPotReact,dVelVientoF1sg,dCosPhi,dTempGen,dPosNacelle,ET_Availability2Avg,dTempAmbiente,dDirViento,dVelGenerador,dPresGH,dPitch
14602409,SL01,1,2/17/2023 11:50,1996.4678,181.8858,14.2767,0.9954,126.7555,46.5625,100,27.0542,2.5509,2015.5231,189.9435,8.4493
14602410,SL01,1,2/17/2023 12:00,1980.3004,178.1352,13.609,0.9955,127.3637,46.6333,100,27.1626,1.9242,2016.2484,189.8567,7.3367
14602411,SL01,1,2/17/2023 12:10,1982.8891,158.6548,13.9473,0.9962,127.7859,50.1223,100,27.2099,2.9831,2015.8356,189.9945,7.3888
14602568,SL01,1,2/17/2023 12:20,1970.0835,150.4915,12.9083,0.9965,128.17,57.022,100,27.3127,353.1539,2015.7686,190.0188,6.359
14602569,SL01,1,2/17/2023 12:30,1973.5704,156.7683,13.0323,0.9963,128.3491,52.3551,100,27.2438,0.3739,2015.8754,189.8289,6.2329
14602570,SL01,1,2/17/2023 12:40,1977.0126,151.1646,13.6117,0.9965,128.8523,51.875,100,27.2963,2.7847,2014.9684,189.7739,6.9807
14602571,SL01,1,2/17/2023 12:50,1961.5706,148.0338,13.0473,0.9966,128.6728,51.875,100,27.3509,3.1726,2016.5076,189.9253,6.2556
14602572,SL01,1,2/17/2023 13:00,1954.0281,141.8319,12.5363,0.9968,128.9276,51.875,100,27.3622,1.8864,2015.958,190.0461,5.1346
14602573,SL01,1,2/17/2023 13:10,1874.5724,165.8783,12.1237,0.9952,128.795,51.875,100,27.4653,3.1835,2016.055,190.089,3.4628
14602730,SL01,1,2/17/2023 13:20,1958.9544,216.6944,13.3847,0.9934,127.9538,57.3895,100,27.3658,3.704,2016.3179,189.9946,6.0252
14602731,SL01,1,2/17/2023 13:30,1991.3902,259.6044,12.8573,0.9911,129.1604,62.1875,100,27.327,355.3166,2016.2397,190.2474,5.8585
14602732,SL01,1,2/17/2023 13:40,1927.7729,250.8027,11.7507,0.991,129.2464,62.1875,100,27.5425,352.9527,2017.0772,190.173,2.6129
14602733,SL01,1,2/17/2023 13:50,1936.7307,250.9171,12.2077,0.991,129.4942,53.4636,100,27.5695,357.6474,2017.2654,190.2031,4.1462
14602734,SL01,1,2/17/2023 14:00,1788.6759,236.9492,11.4447,0.9901,128.3223,51.551,100,27.4483,5.5027,2015.9315,190.0058,2.3933
14602735,SL01,1,2/17/2023 14:10,1753.4401,193.8375,11.2407,0.9926,126.7933,57.1578,100,27.5321,358.6387,2017.0877,189.9678,2.257
14602892,SL01,1,2/17/2023 14:20,1909.7973,197.8044,12.106,0.9938,127.7721,57.0313,100,27.4195,356.4787,2016.7426,190.2604,3.8333
14602893,SL01,1,2/17/2023 14:30,1824.0079,185.069,11.819,0.9942,126.4116,57.1359,100,27.51,359.2612,2017.7191,190.0557,3.3969
14602894,SL01,1,2/17/2023 14:40,1843.6793,184.0742,11.8453,0.9942,127.1233,57.1875,100,27.517,359.2565,2015.4941,189.839,2.8102
14602895,SL01,1,2/17/2023 14:50,1863.4805,157.9006,11.908,0.9957,126.1382,57.1875,100,27.5508,353.8633,2017.2908,189.7921,3.3708
14602896,SL01,1,2/17/2023 15:00,1791.8355,154.27,11.3787,0.9954,125.6656,52.5932,100,27.5004,355.6532,2016.4873,189.8692,1.7684
14602897,SL01,1,2/17/2023 15:10,1853.1905,148.2604,11.8103,0.9961,125.7345,46.5625,100,27.501,4.5026,2017.2151,189.9703,2.7941
14603054,SL01,1,2/17/2023 15:20,1845.7985,133.5021,11.7867,0.9968,125.5549,46.5625,100,27.5107,5.9108,2016.8085,190.1073,2.123
14603055,SL01,1,2/17/2023 15:30,1955.6897,155.36,12.3677,0.9963,125.8912,52.9791,100,27.5197,359.9419,2017.125,190.0366,3.7705
14603056,SL01,1,2/17/2023 15:40,1806.9376,167.5758,11.1663,0.9948,126.4415,51.0587,100,27.549,359.8567,2016.3537,190.3319,1.386
14603057,SL01,1,2/17/2023 15:50,1788.7411,148.3333,11.4207,0.9958,124.147,56.0147,100,27.492,0.8344,2017.2024,190.2035,2.1402
14603058,SL01,1,2/17/2023 16:00,1874.1586,140.9223,11.372,0.9965,125.3358,62.1875,100,27.3697,356.1139,2017.4838,189.8429,1.8949
14603059,SL01,1,2/17/2023 16:10,1763.6014,166.0429,11.5313,0.9947,124.1739,58.8863,100,27.4777,353.6101,2016.7984,190.24,2.6463
14603216,SL01,1,2/17/2023 16:20,1946.0385,189.456,12.2093,0.9946,125.381,54.4177,100,27.4952,354.5149,2015.8269,190.1665,4.253
14603217,SL01,1,2/17/2023 16:30,1843.2846,144.2519,11.8467,0.9963,125.8054,54.375,100,27.449,354.5662,2016.5655,190.2211,4.3319
14603218,SL01,1,2/17/2023 16:40,1706.9028,119.6769,10.9737,0.9968,124.0885,54.375,100,27.4869,353.6685,2016.3443,189.6335,1.7176
14603219,SL01,1,2/17/2023 16:50,1963.2703,115.8271,12.3453,0.9977,124.1874,54.375,100,27.4945,352.8855,2016.9475,189.7876,4.7142
14603220,SL01,1,2/17/2023 17:00,1570.4137,105.1615,10.4197,0.9966,123.7023,52.417,100,27.5195,355.586,2008.6008,189.7642,1.2636
14603221,SL01,1,2/17/2023 17:10,1970.3499,100.09,12.945,0.9981,122.7372,55.5445,100,27.5585,1.8672,2017.3455,189.9951,5.411
14603378,SL01,1,2/17/2023 17:20,1996.7456,156.3917,13.372,0.9964,125.0249,64.8437,100,27.4801,354.8843,2015.1668,189.9755,6.9117
14603379,SL01,1,2/17/2023 17:30,1907.8636,136.2485,11.7207,0.9969,125.2896,64.8437,100,27.4749,356.752,2017.3458,190.3884,2.7732
14603380,SL01,1,2/17/2023 17:40,1986.0382,150.4281,13.142,0.9966,126.1783,58.8483,100,27.2562,359.7698,2016.5225,189.8839,5.9652
14603381,SL01,1,2/17/2023 17:50,1962.3586,140.9698,12.5787,0.9969,126.9473,65.1049,100,27.1472,353.7818,2015.6028,189.7003,5.1411
14603382,SL01,1,2/17/2023 18:00,1715.4852,121.8548,11.0847,0.9967,125.1531,49.2188,100,27.261,4.1697,2017.1112,190.4686,1.1306
14603383,SL01,1,2/17/2023 18:10,1124.7849,54.9904,8.869,0.9979,121.0143,34.4607,100,27.0776,356.297,1952.1209,190.5407,0.0028
14603540,SL01,1,2/17/2023 18:20,757.6231,24.7375,7.481,0.9982,112.8525,24.6725,100,26.6347,354.4224,1837.0062,189.669,-0.047
14603541,SL01,1,2/17/2023 18:30,725.6169,18.9796,7.4403,0.9987,106.9566,25.7057,100,26.6267,0.0943,1841.5779,190.153,0.059
14603542,SL01,1,2/17/2023 18:40,796.5532,-1.9933,7.7957,0.9988,102.6966,27.9688,100,26.6429,359.9591,1828.5081,190.378,0.0939
14603543,SL01,1,2/17/2023 18:50,845.4412,-23.865,8.0263,0.9987,99.7135,27.9688,100,26.4801,355.3716,1906.296,189.9129,-0.1404
14603544,SL01,1,2/17/2023 19:00,737.0016,-40.7879,7.4847,0.9975,96.2845,26.4723,100,26.3561,354.3886,1818.7667,189.7386,-0.0923
14603545,SL01,1,2/17/2023 19:10,728.3277,-40.6842,7.5113,0.9977,93.4048,15.4687,100,26.2167,6.0347,1851.4421,189.6358,-0.055
14603702,SL01,1,2/17/2023 19:20,788.7049,-36.0617,7.6547,0.9982,91.1846,22.7115,100,26.1626,358.8597,1901.1649,189.9915,-0.0347
14603703,SL01,1,2/17/2023 19:30,653.6224,-48.0698,7.091,0.9952,89.3243,22.9688,100,26.0531,358.0224,1775.4973,189.8889,0.131
14603704,SL01,1,2/17/2023 19:40,808.0201,-12.3315,7.7483,0.999,88.1235,22.9688,100,25.9768,356.5294,1874.2567,189.6557,0.0306
14603705,SL01,1,2/17/2023 19:50,778.778,-2.3921,7.6577,0.999,87.1947,22.9688,100,25.9799,359.7232,1864.4304,189.7127,-0.0014
14603706,SL01,1,2/17/2023 20:00,835.2658,-2.926,7.5977,0.999,86.5998,22.9688,100,26.021,359.4007,1905.7988,190.122,0.183
14603707,SL01,1,2/17/2023 20:10,727.671,-11.6796,7.5483,0.999,85.9238,23.2514,100,26.0304,3.3873,1823.7435,189.6183,0.0543
14603864,SL01,1,2/17/2023 20:20,1637.1517,0.3548,11.5513,0.999,88.9086,41.3067,100,26.2651,355.7635,2005.0071,189.8745,3.6986
14603865,SL01,1,2/17/2023 20:30,1908.3562,39.9842,11.7963,0.999,97.0388,33.8488,100,26.0883,357.368,2015.6734,189.6998,3.3227
14603866,SL01,1,2/17/2023 20:40,1715.2481,36.4662,10.636,0.999,100.805,31.25,100,25.8364,356.1416,2011.8729,190.4989,1.4609
14603867,SL01,1,2/17/2023 20:50,1506.6118,6.3081,9.9383,0.999,100.9433,31.0184,100,25.6446,353.5849,2007.6387,190.1128,0.5186
14603868,SL01,1,2/17/2023 21:00,1355.1764,-16.0731,9.6177,0.999,101.1111,26.2542,100,25.637,0.6728,2006.1444,189.9553,0.3187
14603869,SL01,1,2/17/2023 21:10,1337.8894,-30.989,9.4157,0.9988,100.4791,26.25,100,25.5733,359.2622,1995.0835,190.8523,0.3914
14604026,SL01,1,2/17/2023 21:20,1396.5109,-40.0667,9.7527,0.9988,99.7689,26.25,100,25.5658,357.089,2016.164,189.5782,0.0379
14604027,SL01,1,2/17/2023 21:30,1039.3687,-53.5965,8.467,0.9978,97.7748,26.25,100,25.5836,355.8979,1982.21,189.7236,0.0192
14604028,SL01,1,2/17/2023 21:40,826.875,-62.2158,7.621,0.9963,94.4997,26.25,100,25.5416,356.2602,1909.0246,189.8904,0.0907
14604029,SL01,1,2/17/2023 21:50,666.5291,-37.9573,7.0793,0.9971,91.5277,23.9564,100,25.4631,354.8344,1777.13,190.1653,0.1863
14604030,SL01,1,2/17/2023 22:00,709.3489,-44.4212,7.354,0.997,89.1344,21.25,100,25.4322,359.4685,1814.2692,190.2628,0.0206
14604031,SL01,1,2/17/2023 22:10,577.6483,-51.8035,6.789,0.994,86.7118,21.25,100,25.3969,357.4762,1721.3076,190.3378,0.1463
14604188,SL01,1,2/17/2023 22:20,532.2778,-68.6198,6.7273,0.9905,84.5902,21.25,100,25.3592,355.1025,1691.7775,189.8431,0.1003
14604189,SL01,1,2/17/2023 22:30,591.5477,-65.8562,7.0317,0.9924,82.8921,19.1886,100,25.3171,353.9344,1732.5821,189.9949,-0.1253
14604190,SL01,1,2/17/2023 22:40,511.5639,-48.1235,6.4747,0.9943,81.4412,10.7813,100,25.1682,0.9736,1652.1182,189.5665,0.175
14604191,SL01,1,2/17/2023 22:50,554.1708,-64.2669,6.774,0.9918,80.2181,10.7813,100,25.1709,0.2094,1702.2135,190.1816,0.0487
14604192,SL01,1,2/17/2023 23:00,617.5584,-61.8181,6.9533,0.9935,79.416,10.7813,100,25.1676,3.0995,1752.4185,189.387,0.0613
14604193,SL01,1,2/17/2023 23:10,564.1764,-63.7471,6.7157,0.9913,78.8571,10.7813,100,25.1161,0.3432,1702.8084,189.6177,0.1463
14604350,SL01,1,2/17/2023 23:20,567.1116,-74.019,6.6823,0.9887,78.3765,10.7813,100,25.1427,3.7749,1703.7484,189.7586,0.1527
14604351,SL01,1,2/17/2023 23:30,599.7233,-81.0362,6.8673,0.9891,77.7686,10.7813,100,25.22,4.0249,1742.3678,190.0401,0.1097
14604352,SL01,1,2/17/2023 23:40,703.4081,-92.3535,7.274,0.9878,77.625,21.3895,100,25.2194,359.1325,1803.4552,189.9596,0.141
14604353,SL01,1,2/17/2023 23:50,824.0264,-105.825,7.7967,0.9897,78.4939,23.5938,100,25.3678,356.4069,1893.7462,189.6338,0.0869
14604354,SL01,1,2/18/2023 0:00,707.4611,-107.3962,7.394,0.9869,78.2586,19.6645,100,25.3907,355.8575,1830.9218,189.5301,0.0043
14604355,SL01,1,2/18/2023 0:10,642.2229,-109.1638,7.054,0.9834,77.9589,13.2812,100,25.3382,3.4742,1776.1324,189.0689,0.0487
14604512,SL01,1,2/18/2023 0:20,761.6954,-113.4823,7.502,0.9871,77.9203,13.2812,100,25.3641,0.6553,1863.3529,190.1304,0.0247
14604513,SL01,1,2/18/2023 0:30,688.0851,-122.0181,7.29,0.9831,77.8894,13.2812,100,25.2196,357.3061,1823.5806,189.3253,-0.0703
14604514,SL01,1,2/18/2023 0:40,653.9518,-122.5817,7.3023,0.9803,77.5757,13.2812,100,25.1807,357.4074,1784.775,190.2033,-0.141
14604515,SL01,1,2/18/2023 0:50,562.4071,-117.9881,6.8083,0.9754,76.9641,13.2812,100,25.2014,356.964,1703.4228,189.7012,-0.0207
14604516,SL01,1,2/18/2023 1:00,602.0932,-119.8898,6.964,0.9779,76.607,13.2812,100,25.2666,356.9692,1750.0056,189.9525,0.0277
14604517,SL01,1,2/18/2023 1:10,641.2735,-123.0956,7.0043,0.9773,76.5001,13.2812,100,25.1818,358.2558,1768.9063,190.6126,0.1107
14604674,SL01,1,2/18/2023 1:20,584.9642,-117.5883,6.907,0.9762,76.1826,13.2812,100,25.187,0.0643,1730.9064,190.1433,0.1874
14604675,SL01,1,2/18/2023 1:30,817.3104,-132.9619,7.5657,0.9848,76.6356,13.2812,100,25.2163,0.9193,1897.632,189.502,0.1543
14604676,SL01,1,2/18/2023 1:40,831.4237,-139.1752,7.7433,0.9846,77.1829,13.2812,100,25.3066,4.2953,1923.6629,189.3928,0.032
14604677,SL01,1,2/18/2023 1:50,1008.0827,-144.2535,8.3277,0.9875,78.7974,13.2812,100,25.4455,3.0001,1967.0937,190.7337,-0.0154
14604678,SL01,1,2/18/2023 2:00,827.7994,-144.9804,7.6143,0.9819,78.9182,13.2812,100,25.4537,4.082,1893.0093,189.2733,0.197
14604679,SL01,1,2/18/2023 2:10,778.0833,-151.5442,7.5373,0.9786,78.9291,13.2812,100,25.4061,1.6869,1886.5888,189.6431,0.02
14604836,SL01,1,2/18/2023 2:20,735.4213,-150.351,7.5923,0.9774,78.6138,13.2812,100,25.3115,0.8248,1855.2219,189.9149,-0.1497
14604837,SL01,1,2/18/2023 2:30,557.3654,-147.159,6.6423,0.9614,77.6853,13.2812,100,25.1622,0.251,1698.4924,190.0365,0.197
14604838,SL01,1,2/18/2023 2:40,678.1136,-153.5742,7.214,0.9738,76.8431,13.2812,100,25.2186,0.5402,1815.3533,189.6912,0.037
14604839,SL01,1,2/18/2023 2:50,642.5226,-156.0833,7.018,0.9673,76.6225,13.2812,100,25.2622,0.2891,1772.5116,189.5692,0.0633
14604840,SL01,1,2/18/2023 3:00,829.5801,-153.91,7.7067,0.9806,76.6208,13.2812,100,25.3096,0.5621,1912.8978,190.9421,0.0487
14604841,SL01,1,2/18/2023 3:10,640.0489,-147.6373,6.946,0.9705,76.8775,13.2812,100,25.1326,0.3231,1773.4088,189.6923,0.1477
14604998,SL01,1,2/18/2023 3:20,642.4429,-147.0219,7.179,0.9691,76.4389,13.2812,100,25.1238,0.754,1770.9463,189.5475,-0.1123
14604999,SL01,1,2/18/2023 3:30,444.115,-135.9079,6.391,0.9459,75.8046,13.2812,100,25.089,358.6367,1576.2794,189.4838,0.029
14605000,SL01,1,2/18/2023 3:40,624.4989,-129.8702,6.9083,0.9744,75.2276,13.2812,100,25.1459,358.3015,1759.7601,190.361,0.1897
14605001,SL01,1,2/18/2023 3:50,544.8892,-122.496,6.7553,0.9709,74.8892,13.2812,100,25.1943,0.0664,1687.6632,190.176,0.0087
14605002,SL01,1,2/18/2023 4:00,599.9564,-130.5558,7.0837,0.9737,74.5652,13.2812,100,25.2461,358.6448,1748.928,189.6875,-0.026
14605003,SL01,1,2/18/2023 4:10,586.047,-137.6038,6.8297,0.9632,74.5117,13.2812,100,25.2214,356.1585,1712.5354,190.1216,0.1373
14605160,SL01,1,2/18/2023 4:20,594.8443,-134.1071,6.769,0.9709,74.4337,13.2812,100,25.2254,353.8745,1726.2866,189.9283,0.1933
14605161,SL01,1,2/18/2023 4:30,693.6816,-142.1952,7.2207,0.9735,74.6285,13.2812,100,25.1848,356.3282,1805.6172,189.5373,0.0686
14605162,SL01,1,2/18/2023 4:40,619.7669,-138.4102,6.882,0.9707,74.5939,13.2812,100,25.2075,358.3925,1749.7228,189.7058,0.1966
14605163,SL01,1,2/18/2023 4:50,695.4736,-130.269,7.209,0.9774,74.6257,13.2812,100,25.2508,358.067,1794.162,189.9161,0.1493
14605164,SL01,1,2/18/2023 5:00,720.8583,-123.7885,7.3727,0.9836,75.0677,13.2812,100,25.2942,357.5627,1843.6975,190.0955,0.0143
14605165,SL01,1,2/18/2023 5:10,667.9785,-111.3827,7.1473,0.9837,75.1409,13.2812,100,25.2969,358.4666,1789.6023,189.5123,0.0327
14605322,SL01,1,2/18/2023 5:20,521.8281,-97.1248,6.646,0.9796,74.8645,13.2812,100,25.2813,358.5493,1659.5557,189.9367,0.049
14605323,SL01,1,2/18/2023 5:30,525.5893,-98.0921,6.7167,0.9793,74.5196,13.2812,100,25.3199,355.4505,1665.7502,189.3083,0.0166
14605324,SL01,1,2/18/2023 5:40,487.1033,-93.9096,6.518,0.9779,74.2004,13.2812,100,25.2948,356.3177,1623.1834,189.2735,0.0013
14605325,SL01,1,2/18/2023 5:50,657.6977,-104.3502,7.281,0.9845,74.0822,13.2812,100,25.2654,358.5883,1798.8633,190.2662,-0.0797
14605326,SL01,1,2/18/2023 6:00,641.2363,-88.9271,6.8937,0.9866,74.5203,13.2812,100,25.2227,359.4948,1749.931,189.7852,0.2023
14605327,SL01,1,2/18/2023 6:10,670.7186,-83.1165,7.1403,0.9792,74.5471,13.2812,100,25.2515,358.851,1783.7959,189.7741,1.123
14605484,SL01,1,2/18/2023 6:20,3.6391,17.4092,2.689,0.2074,31.078,5.6179,0,10.6731,1.9686,11.5124,79.6643,34.7567
14605485,SL01,1,2/18/2023 6:30,0,0,0,0,0,0,0,0,0,0,0,0
14605486,SL01,1,2/18/2023 6:40,0,0,0,0,0,0,0,0,0,0,0,0
14605487,SL01,1,2/18/2023 6:50,0,0,0,0,0,0,0,0,0,0,0,0
14605488,SL01,1,2/18/2023 7:00,0,0,0,0,0,0,0,0,0,0,0,0
14605489,SL01,1,2/18/2023 7:10,0,0,0,0,0,0,0,0,0,0,0,0
14605646,SL01,1,2/18/2023 7:20,0,0,0,0,0,0,0,0,0,0,0,0
14605647,SL01,1,2/18/2023 7:30,0,0,0,0,0,0,0,0,0,0,0,0
14605648,SL01,1,2/18/2023 7:40,0,0,0,0,0,0,0,0,0,0,0,0
14605649,SL01,1,2/18/2023 7:50,0,0,0,0,0,0,0,0,0,0,0,0
14605650,SL01,1,2/18/2023 8:00,0,0,0,0,0,0,0,0,0,0,0,0
14605651,SL01,1,2/18/2023 8:10,0,0,0,0,0,0,0,0,0,0,0,0
14605808,SL01,1,2/18/2023 8:20,0,0,0,0,0,0,0,0,0,0,0,0
14605809,SL01,1,2/18/2023 8:30,0,0,0,0,0,0,0,0,0,0,0,0
14605810,SL01,1,2/18/2023 8:40,0,0,0,0,0,0,0,0,0,0,0,0
14605811,SL01,1,2/18/2023 8:50,0,0,0,0,0,0,0,0,0,0,0,0
14605812,SL01,1,2/18/2023 9:00,0,0,0,0,0,0,0,0,0,0,0,0
14605813,SL01,1,2/18/2023 9:10,0,0,0,0,0,0,0,0,0,0,0,0
14605970,SL01,1,2/18/2023 9:20,0,0,0,0,0,0,0,0,0,0,0,0
14605971,SL01,1,2/18/2023 9:30,0,0,0,0,0,0,0,0,0,0,0,0
14605972,SL01,1,2/18/2023 9:40,0,0,0,0,0,0,0,0,0,0,0,0
14605973,SL01,1,2/18/2023 9:50,0,0,0,0,0,0,0,0,0,0,0,0
14605974,SL01,1,2/18/2023 10:00,0,0,0,0,0,0,0,0,0,0,0,0
14605975,SL01,1,2/18/2023 10:10,0,0,0,0,0,0,0,0,0,0,0,0
14606132,SL01,1,2/18/2023 10:20,0,0,0,0,0,0,0,0,0,0,0,0
14606133,SL01,1,2/18/2023 10:30,0,0,0,0,0,0,0,0,0,0,0,0
14606134,SL01,1,2/18/2023 10:40,0,0,0,0,0,0,0,0,0,0,0,0
14606135,SL01,1,2/18/2023 10:50,0,0,0,0,0,0,0,0,0,0,0,0
14606136,SL01,1,2/18/2023 11:00,0,0,0,0,0,0,0,0,0,0,0,0
14606137,SL01,1,2/18/2023 11:10,0,0,0,0,0,0,0,0,0,0,0,0
14606294,SL01,1,2/18/2023 11:20,0,0,0,0,0,0,0,0,0,0,0,0
14606295,SL01,1,2/18/2023 11:30,0,0,0,0,0,0,0,0,0,0,0,0
14606296,SL01,1,2/18/2023 11:40,0,0,0,0,0,0,0,0,0,0,0,0
14606297,SL01,1,2/18/2023 11:50,0,0,0,0,0,0,0,0,0,0,0,0
14606298,SL01,1,2/18/2023 12:00,0,0,0,0,0,0,0,0,0,0,0,0
14606299,SL01,1,2/18/2023 12:10,0,0,0,0,0,0,0,0,0,0,0,0
14606456,SL01,1,2/18/2023 12:20,0,0,0,0,0,0,0,0,0,0,0,0
14606457,SL01,1,2/18/2023 12:30,0,0,0,0,0,0,0,0,0,0,0,0
14606458,SL01,1,2/18/2023 12:40,0,0,0,0,0,0,0,0,0,0,0,0
14606459,SL01,1,2/18/2023 12:50,0,0,0,0,0,0,0,0,0,0,0,0
14606460,SL01,1,2/18/2023 13:00,0,0,0,0,0,0,0,0,0,0,0,0
14606461,SL01,1,2/18/2023 13:10,0,0,0,0,0,0,0,0,0,0,0,0
14606618,SL01,1,2/18/2023 13:20,0,0,0,0,0,0,0,0,0,0,0,0
14606619,SL01,1,2/18/2023 13:30,0,0,0,0,0,0,0,0,0,0,0,0
14606620,SL01,1,2/18/2023 13:40,0,0,0,0,0,0,0,0,0,0,0,0
14606621,SL01,1,2/18/2023 13:50,0,0,0,0,0,0,0,0,0,0,0,0
14606622,SL01,1,2/18/2023 14:00,0,0,0,0,0,0,0,0,0,0,0,0
14606623,SL01,1,2/18/2023 14:10,0,0,0,0,0,0,0,0,0,0,0,0
14606780,SL01,1,2/18/2023 14:20,0,0,0,0,0,0,0,0,0,0,0,0
14606781,SL01,1,2/18/2023 14:30,0,0,0,0,0,0,0,0,0,0,0,0
14606782,SL01,1,2/18/2023 14:40,0,0,0,0,0,0,0,0,0,0,0,0
14606783,SL01,1,2/18/2023 14:50,0,0,0,0,0,0,0,0,0,0,0,0
14606784,SL01,1,2/18/2023 15:00,0,0,0,0,0,0,0,0,0,0,0,0
14606785,SL01,1,2/18/2023 15:10,0,0,0,0,0,0,0,0,0,0,0,0
14606942,SL01,1,2/18/2023 15:20,0,0,0,0,0,0,0,0,0,0,0,0
14606943,SL01,1,2/18/2023 15:30,0,0,0,0,0,0,0,0,0,0,0,0
14606944,SL01,1,2/18/2023 15:40,0,0,0,0,0,0,0,0,0,0,0,0
14606945,SL01,1,2/18/2023 15:50,0,0,0,0,0,0,0,0,0,0,0,0
14606946,SL01,1,2/18/2023 16:00,106.5081,-54.5165,3.5637,0.3708,26.8329,8.2543,0,12.8073,3.3397,406.4699,85.4332,16.6632
14606947,SL01,1,2/18/2023 16:10,473.9976,-191.3481,6.375,0.9051,58.83,24.7276,52.84,26.4363,355.2662,1586.6347,189.8945,0.0713
14607104,SL01,1,2/18/2023 16:20,534.065,-81.8527,6.7043,0.98,61.9314,21.25,100,26.3703,358.0295,1653.2609,189.8567,0.0223
14607105,SL01,1,2/18/2023 16:30,582.3313,-69.6252,6.78,0.9898,64.7169,21.25,100,26.3196,0.2456,1682.888,189.6115,0.0413
14607106,SL01,1,2/18/2023 16:40,619.2196,-52.7235,6.9997,0.995,66.7268,21.25,100,26.2806,358.1749,1737.9917,189.1671,0.002
14607107,SL01,1,2/18/2023 16:50,407.3226,-54.0333,6.0177,0.9874,68.501,14.8333,100,26.1326,359.1128,1516.2703,190.2495,0.2023
14607108,SL01,1,2/18/2023 17:00,318.0826,-41.7477,5.6773,0.9869,69.9457,11.0937,100,25.9965,0.1539,1414.9471,190.0065,0.1203
14607109,SL01,1,2/18/2023 17:10,407.0609,-40.9767,6.061,0.9933,71.044,11.0937,100,25.9266,359.865,1515.9028,189.5902,0.0443
14607266,SL01,1,2/18/2023 17:20,470.8817,-34.2288,6.4317,0.9955,72.0727,11.0937,100,25.873,359.5981,1597.0037,190.0586,0.061
14607267,SL01,1,2/18/2023 17:30,618.3358,-13.9069,6.952,0.9988,72.9318,11.0937,100,25.8229,1.243,1751.9293,190.0326,0.0373
14607268,SL01,1,2/18/2023 17:40,595.9393,17.1935,6.736,0.9981,73.9373,11.0937,100,25.7735,359.4591,1727.9985,189.6527,0.2243
14607269,SL01,1,2/18/2023 17:50,899.5179,44.9121,7.8927,0.998,76.1924,11.0937,100,25.8165,359.5128,1934.7362,189.4105,0.0206
14607270,SL01,1,2/18/2023 18:00,928.7377,54.3244,8.163,0.9971,78.2488,12.7468,100,25.7179,3.1412,1915.9013,190.0152,0.0489
14607271,SL01,1,2/18/2023 18:10,1249.7516,88.4958,8.8823,0.9961,82.5389,18.75,100,25.7512,0.6053,1996.1437,189.6453,0.4387
14607428,SL01,1,2/18/2023 18:20,1185.1149,84.0562,8.8977,0.9964,85.4705,18.75,100,25.6824,1.7269,1991.1473,190.2254,0.0832
14607429,SL01,1,2/18/2023 18:30,1122.3039,84.4048,8.4753,0.996,88.4904,18.75,100,25.6714,5.4584,1980.5908,190.1511,0.1346
14607430,SL01,1,2/18/2023 18:40,896.4979,47.5594,7.9757,0.9971,88.5247,18.75,100,25.6475,5.641,1925.4248,189.9964,-0.0204
14607431,SL01,1,2/18/2023 18:50,1036.6409,17.1829,8.3953,0.999,90.3813,18.75,100,25.6411,5.4033,1945.7084,190.2586,-0.0787
14607432,SL01,1,2/18/2023 19:00,1058.5662,-7.2029,8.642,0.999,91.0627,18.75,100,25.632,4.8659,1996.5525,190.0882,-0.1944
14607433,SL01,1,2/18/2023 19:10,751.7064,-1.6194,7.5253,0.999,90.8408,18.75,100,25.5968,1.8851,1853.7124,189.6875,-0.115
14607590,SL01,1,2/18/2023 19:20,714.3246,-7.0417,7.4043,0.999,89.8998,22.011,100,25.6955,3.7196,1817.1203,189.7379,-0.0847
14607591,SL01,1,2/18/2023 19:30,939.4188,2.0898,8.1597,0.999,90.0691,26.5625,100,25.8226,357.6014,1947.4058,189.9005,-0.018
14607592,SL01,1,2/18/2023 19:40,827.6918,10.4727,7.8143,0.999,90.6674,26.5625,100,25.8818,356.0095,1897.5788,189.2784,-0.0097
14607593,SL01,1,2/18/2023 19:50,748.4492,25.4877,7.542,0.9985,90.2452,17.3691,100,25.9496,359.5214,1849.9366,189.6597,-0.0244
14607594,SL01,1,2/18/2023 20:00,726.6674,13.7015,7.2793,0.9989,89.7803,9.2962,100,25.9301,358.7497,1830.4533,189.5582,0.102
14607595,SL01,1,2/18/2023 20:10,658.2349,16.069,7.078,0.9985,89.1869,5.625,100,25.8873,3.9497,1770.5183,189.5601,0.1346
14607752,SL01,1,2/18/2023 20:20,690.3986,-13.3356,7.153,0.9986,88.9909,5.625,100,25.9229,4.9665,1784.9886,188.8548,0.137
14607753,SL01,1,2/18/2023 20:30,384.6881,-31.4656,5.9737,0.9948,88.0864,13.1033,100,25.8911,359.4849,1495.348,189.6756,0.2163
14607754,SL01,1,2/18/2023 20:40,357.3036,-35.4062,5.7573,0.9903,87.1136,15.9375,100,25.9081,356.4188,1455.5924,189.6867,0.2583
14607755,SL01,1,2/18/2023 20:50,182.5162,-39.2967,4.8527,0.9597,86.1907,20.3409,100,25.8433,2.0451,1291.4477,189.8358,0.7607
14607756,SL01,1,2/18/2023 21:00,256.1541,-31.3271,5.3153,0.9829,85.2451,23.5938,100,25.8703,358.3441,1354.7373,189.5492,0.4076
